0,1,2,3,4,5,6,7,8,9,10,11,12,label
-384.72818,156.45943,-19.612923,22.278896,15.525486,6.9623528,6.0740294,4.352688,-3.6230733,-2.4880962,-4.673554,-3.097849,-3.5917573,gunshot
-293.2571,64.73522,-9.352413,-13.051712,-21.139164,7.0294952,8.487687,7.68926,10.268088,10.582414,4.245142,6.682359,5.33592,gunshot
-304.24875,64.98477,-6.1658645,-10.562398,-17.556852,7.4744773,9.467192,10.491,8.324043,6.997439,3.5739627,6.6376915,3.6599312,gunshot
-257.1221,67.31646,-10.742777,-9.725937,-20.543335,8.37756,9.644889,11.474085,10.761821,10.824733,4.2852917,7.175874,4.4860835,gunshot
-272.25714,71.66355,-9.7792015,-13.866752,-21.462059,10.3203335,9.998008,10.358905,9.585299,9.518812,4.689575,8.032417,6.0530696,gunshot
-317.44382,65.12238,3.2747324,-0.12549186,-10.500827,7.51948,11.046805,11.190141,8.152622,7.2778373,4.445009,5.9549403,3.4991093,gunshot
-322.9031,70.90667,5.0206633,-4.066208,-11.763984,8.590333,10.376575,7.420313,5.2400994,7.082224,2.9349794,4.4551907,5.120094,gunshot
-303.66348,81.00592,-4.067174,-7.0434904,-16.454594,9.035905,10.360959,5.976098,4.8878536,7.4811363,2.490673,4.0161314,3.5570655,gunshot
-87.49468,49.239143,-20.211445,0.18302746,-29.243921,9.749087,2.3912842,3.7661514,4.803658,9.11641,-1.1051474,8.868675,6.63549,gunshot
-94.364845,50.79484,-14.167026,-2.7500582,-30.482891,9.273659,4.104036,3.084781,2.064669,14.727675,1.6406077,6.6239705,5.8984666,gunshot
-79.801056,52.444763,-16.47399,-6.00376,-34.32655,12.92146,0.23431487,4.1565604,-0.65010697,9.856302,-0.76987195,6.839381,3.3949554,gunshot
-85.09302,50.331245,-19.153057,-0.011115608,-33.37955,10.884323,3.040351,6.2154245,4.859577,8.046461,2.3170815,7.2280297,5.865537,gunshot
-74.36871,51.544765,-18.013159,-1.1491853,-27.19374,14.084764,0.32001057,7.745778,5.1403747,10.179842,0.49536476,9.134257,5.510956,gunshot
-81.45273,45.202343,-21.095165,3.5979462,-29.211914,5.632856,4.9194794,3.0249522,5.0859957,5.857211,1.6706123,8.646854,0.31056514,gunshot
-287.22684,66.24724,10.299736,1.4074407,-15.305032,13.747425,7.288826,15.6917925,12.669055,10.557948,15.134451,7.4770293,9.820425,gunshot
-281.5753,77.85399,-0.6591981,-4.932377,-16.979565,5.570499,9.206289,7.2728333,8.016134,11.0479355,8.272025,9.078367,7.2410965,gunshot
-312.18982,88.05104,-10.3696375,-3.4503567,-20.372133,8.518494,10.393879,10.21498,10.635384,13.648055,10.748149,11.346293,10.349274,gunshot
-163.55363,87.68413,-24.242702,2.2975342,-14.1881075,0.3338611,-1.002907,10.944805,5.490546,3.2171276,-0.7039976,7.4372487,9.967213,gunshot
-210.1184,80.65449,-21.989408,-4.764147,-13.661753,5.385409,2.674166,8.395141,3.5272224,4.973624,0.7012217,6.389472,3.5322335,gunshot
-245.42563,82.97342,-10.605245,2.328818,-9.614349,-0.0898523,4.8416944,8.397164,5.7445097,5.3931828,2.278296,6.301024,9.094464,gunshot
-77.19188,42.27988,-3.853628,9.468537,-15.37984,15.207419,14.338522,9.4606695,4.8565583,10.275351,1.4737817,8.550312,2.8569593,gunshot
-36.067265,39.543232,-11.99271,1.4122329,-21.025204,12.643276,6.2071853,11.110921,7.515798,11.977315,1.0098023,12.447313,6.2301135,gunshot
-58.52178,53.368885,1.0247223,3.4310386,-19.998346,11.505593,3.7600517,6.147003,12.311501,8.948776,1.447741,9.045466,8.006733,gunshot
-85.18824,44.315754,-1.1735809,8.987997,-17.14613,17.692387,17.172077,11.371309,11.175077,13.2057085,1.7800057,10.821568,6.3242483,gunshot
-29.34907,46.334908,-4.9271574,3.1717663,-21.318924,14.926335,4.276904,5.008275,5.7150025,10.582231,2.4641752,10.972624,7.369722,gunshot
-9.963202,35.855633,-12.126079,-1.1796423,-25.988773,10.722407,2.7396379,3.7409973,3.720237,8.679575,1.2343287,7.4628043,4.3835835,gunshot
-83.98723,50.30395,-26.28046,-4.111182,-33.840614,3.1329303,-1.9830796,1.3788728,1.5255466,5.6786103,-0.3994928,6.0935516,3.3733852,gunshot
-252.14433,88.36747,-19.06731,-2.3637586,-10.280994,0.6732364,2.6561046,12.180508,8.663946,5.7776804,1.056729,6.883778,5.3600097,gunshot
-129.11188,86.44862,-26.684086,1.8876117,-15.377512,-0.5094093,1.3455746,12.69357,5.4060683,4.7608595,1.0504014,10.026121,9.257315,gunshot
-149.83698,78.60812,-16.71765,6.1614623,-18.87383,-7.609924,-8.819811,4.92922,1.2403723,5.889419,0.86430335,7.0429626,4.122286,gunshot
-346.62616,33.866886,-1.2976546,11.52697,4.2898264,2.0551748,-0.37157547,4.2003894,2.341534,2.775717,-0.69438154,2.4252446,2.1395357,gunshot
-345.2274,34.179993,-0.4625631,10.662496,2.453492,3.104295,1.4255931,4.4963145,2.2193387,2.72958,-2.192424,2.6721075,3.0046828,gunshot
-229.56392,56.362133,-2.7828667,18.795792,7.1117105,5.581933,-3.566195,2.2017727,2.2392938,4.9330187,-3.58539,2.3557854,1.9903644,gunshot
-302.77277,40.984806,-2.34429,11.828359,4.8749547,4.1093407,-0.78651726,5.094326,4.7116666,3.120387,-2.738822,3.3401492,2.0002472,gunshot
-359.05545,35.303787,-2.1886845,6.145254,2.3060348,4.2698956,3.454237,4.3507686,2.5099442,5.4676747,1.355152,3.3954942,4.8561244,gunshot
-416.02115,30.518171,-2.291133,3.9994595,1.506153,2.9079056,2.259792,3.5286725,1.2666278,3.9345691,1.0403974,2.7308464,3.5326629,gunshot
-392.6768,29.811848,-4.8008394,1.6755446,0.45403215,2.8095036,0.01377818,1.179453,-0.08317903,2.316824,-1.5163705,1.169982,1.413816,gunshot
-385.8843,31.862564,-3.7754414,1.3664347,0.102903925,2.388197,0.55677193,2.4169025,0.4472813,3.0450153,-1.8894548,-0.09550236,1.2290715,gunshot
-383.45764,29.72809,-4.5800815,0.98140764,-0.20916009,2.414452,0.44073728,1.9311327,0.5234679,2.4904246,-1.0754353,0.10249003,0.45612225,gunshot
-356.28174,38.61167,-5.5294476,2.6633987,-0.8718639,2.716156,0.584302,1.9767684,1.01797,3.0140173,-1.7565888,-0.0048940023,1.0947195,gunshot
-301.5992,48.620644,-9.121604,0.6582136,-0.5218448,3.2371144,-1.5242741,2.4252121,0.48656946,2.8508394,-2.849954,-0.98213106,-0.5456945,gunshot
-357.27,33.134377,-1.2479419,7.907406,2.7763677,4.557929,2.5558083,4.6706777,2.1699176,5.283739,2.3494287,3.8754017,4.7550983,gunshot
-366.89893,35.345257,1.177409,9.743634,4.014945,5.826269,4.0687213,5.128092,3.6341999,6.169691,3.5973837,4.6804833,5.12054,gunshot
-352.88007,35.28843,-2.5796413,6.9797807,3.6289325,5.4635754,4.073683,4.6407385,1.8662695,6.124758,3.218229,4.7621875,4.77191,gunshot
-428.27075,30.636368,-3.211813,3.82824,1.4275997,4.1194363,2.324738,3.2332633,1.3346114,3.8807135,0.0027356937,2.6913912,4.2325473,gunshot
-442.04913,30.711004,-1.3104192,4.943855,2.4676373,4.379217,3.928134,5.438099,1.6037645,4.0122967,1.714646,3.4195693,4.693712,gunshot
-432.64136,32.27643,-2.2278054,1.7697293,-1.1541657,2.6690688,2.919155,2.0240781,-1.1925936,1.9751573,0.5039742,3.4561121,5.0522223,gunshot
-417.27856,32.09119,-3.3712027,4.0672493,1.516675,4.094141,2.2306855,3.4591935,0.7575489,3.2453022,1.24683,2.8142588,3.608122,gunshot
-415.83963,22.22057,-3.004661,1.3436607,0.7043753,1.5692527,-0.008312347,1.6191351,0.39640206,1.9166172,-1.200583,0.7366665,1.5789983,gunshot
-321.71692,46.48455,-8.299789,4.598215,0.51572365,2.7281609,-2.0310702,1.1535938,-0.85355175,2.3613076,-1.6831557,2.0498753,2.7053409,gunshot
-268.79498,57.730347,-11.325588,2.129905,-0.10720122,1.2610865,-3.0747333,0.5761452,-0.40982974,1.9653642,-4.1816006,0.72762233,1.8938464,gunshot
-237.53307,65.99965,-12.18974,2.2225966,-0.22507866,4.025265,-2.0793784,-0.21779357,-2.7732933,2.8113465,-3.181397,2.124694,0.89320815,gunshot
-259.2363,59.36396,-10.937032,2.1135244,-0.89762956,2.5457387,-2.8057895,-0.37956962,-2.4640448,1.7742909,-2.85918,0.60602325,0.67042434,gunshot
-285.05865,53.959293,-9.082511,3.198286,-0.0014895411,2.4474537,-1.1512183,0.7308685,-2.0340214,2.1345599,-1.9825525,0.19704057,1.0911169,gunshot
-270.17694,57.609444,-9.853566,2.9715362,-0.08589816,3.2704515,-2.0150342,-0.1477809,-1.9451678,1.881125,-3.09479,0.59545976,0.7649881,gunshot
-289.87027,53.664467,-9.235863,2.6863155,0.35550636,3.0221004,-1.9836118,1.1428149,-1.9561094,1.4811913,-1.7653404,1.0986314,0.80784297,gunshot
-238.42203,63.931763,-11.927719,2.8952289,0.3188091,2.0637534,-2.8433914,0.4037436,-3.833731,2.2013602,-3.0277367,-0.54090834,0.769813,gunshot
-245.27272,65.381775,-11.30716,1.7023989,-0.114990644,3.1895192,-3.4945753,-0.50952154,-2.2959285,0.7080675,-3.354988,1.0089265,0.6189413,gunshot
-327.90564,55.997234,-3.6528325,11.002875,-0.65789646,6.834595,3.924906,2.7228673,-2.1891403,0.57669556,-0.97935176,1.9289148,2.0921438,gunshot
-322.8257,55.175995,-5.3481555,5.034322,-3.54549,6.3344383,3.044298,1.1596555,-4.286286,1.3849399,-0.9900812,0.15622365,1.0164263,gunshot
-335.19952,46.0611,-5.372469,5.078435,-1.938348,5.199138,3.338374,0.06263912,-2.719601,1.3545606,1.0935678,1.3760962,0.8722797,gunshot
-363.5749,33.315643,-3.756262,12.772282,2.5127668,-3.9431202,-4.767889,-0.6098872,-1.6106334,5.8601956,2.7767386,2.4275808,1.348738,gunshot
-365.63974,29.448038,-0.26788193,15.596759,0.47254327,-6.1850266,-0.73922557,1.9972453,-0.93900084,3.5880058,-0.67065996,2.9132078,2.7882693,gunshot
-326.13266,37.37706,-2.455475,16.522,-2.4699788,-6.761675,-0.10545972,3.3983927,-4.256157,4.2982807,-0.5490893,0.6321418,3.2247343,gunshot
-219.47374,49.865692,-0.2433728,20.720526,1.7447009,-5.199456,1.150079,5.626336,-4.3299675,6.604241,-0.2647875,6.4781327,1.9807464,gunshot
-221.51286,41.634903,1.4257706,16.29847,3.40002,-0.774226,2.295412,5.7554235,-1.9782113,6.4977756,1.4241143,6.705933,1.2518245,gunshot
-247.12238,66.85664,-42.77337,1.5725808,-8.078451,-6.665128,-10.313193,-3.9206495,0.39652044,-2.5460236,-3.8695853,-1.279175,-6.352918,gunshot
-335.17282,74.42001,-35.620678,4.3277016,-12.223464,18.228727,-0.31143734,6.1253567,1.2389845,5.135513,0.71315765,0.47400627,-10.189788,gunshot
-326.55185,67.4605,-39.831985,7.1502223,-12.84505,14.519618,0.63198966,10.151485,0.034055788,2.257508,0.033871967,2.4986968,-11.399522,gunshot
-480.88547,79.75598,15.386213,16.873558,-4.5963817,0.78129035,-3.8220983,1.3764634,-4.2612453,-1.0970081,-4.6722875,-0.55589646,-4.266698,gunshot
-196.22958,102.43686,-55.82965,-7.0530853,-18.60288,-11.808649,-9.444883,-5.1738243,-9.373561,2.6433673,0.2014381,6.28384,1.8145691,gunshot
-223.08463,102.360886,-47.789948,-0.18505874,-17.736671,-13.50014,-9.937465,-5.7294445,-7.4585,1.645468,0.45799482,7.260783,1.4604309,gunshot
-308.79175,99.3623,-36.762493,-6.7115207,-9.002703,-11.049684,-9.167672,-6.0329914,-6.8172674,-0.39929295,-1.1019715,5.183554,3.3640468,gunshot
-386.0517,103.54663,-35.44101,-5.4317737,-13.698939,-7.6642165,-8.609586,-1.7511631,-5.894589,4.9685283,5.33767,10.163526,5.421865,gunshot
-427.1186,106.79575,-34.69687,0.42355162,-20.682617,-10.663525,-9.781541,-3.7148466,-6.297944,3.65027,4.103608,10.359357,3.4681096,gunshot
-461.67627,110.215164,-34.39476,-0.47642943,-15.943665,-10.463396,-9.838026,-4.319658,-6.9333115,2.4830434,1.9611357,8.384175,3.9370108,gunshot
-223.03943,100.73869,-82.48118,-14.452673,-33.090473,-23.038761,-20.611832,-13.571363,-17.767216,-5.8077,-8.097554,-1.2774274,-4.708743,gunshot
-264.85263,104.87146,-77.32361,-4.022757,-34.6992,-23.222895,-21.797611,-13.536171,-16.126396,-7.032587,-7.3615956,0.5861715,-4.8325996,gunshot
-347.89102,111.417274,-66.766754,-10.1073065,-21.200901,-21.531528,-18.023275,-13.768284,-15.170195,-7.770507,-8.761038,-1.0326062,-2.7101767,gunshot
-431.92236,69.2823,-41.381733,-4.668347,-11.46296,-8.064592,-9.059603,-3.9595897,-3.634805,5.8240213,3.8543952,7.2879877,2.3462884,gunshot
-454.04773,71.34361,-42.241535,-6.9498444,-5.1508617,-6.083999,-8.29052,-2.5212977,-4.259166,3.647513,3.2094638,7.0076165,2.8030708,gunshot
-443.90714,69.13698,-39.448765,-5.1162515,-8.77287,-5.2658625,-9.419529,-4.7481327,-4.5012093,4.3939333,3.4775596,5.6734986,1.4952716,gunshot
-442.95486,72.081604,-35.826675,-3.4834552,-11.807098,-7.964551,-7.8404636,-3.7925894,-6.089741,3.3676581,2.1216137,7.384822,2.320742,gunshot
-552.96326,101.24182,-53.053062,-5.820023,-14.518015,-18.491892,-13.778336,-12.131358,-8.060404,1.9500052,-0.7555348,4.898843,1.1260245,gunshot
-548.52655,98.449135,-67.39949,-12.470877,-18.443132,-19.022179,-16.261387,-11.141042,-9.946174,-2.5214064,-3.1405418,1.8267989,2.4250398,gunshot
-582.42114,103.56502,-54.016747,-4.085601,-14.534891,-18.147781,-16.025475,-11.733763,-10.843328,-2.542413,-1.387213,4.8474813,2.160747,gunshot
-593.1153,107.28893,-53.41276,-0.63226604,-15.503029,-19.998655,-15.771217,-11.543777,-11.069755,-2.3923538,-1.7737424,4.0985665,-2.2347386,gunshot
-560.87494,112.773834,-11.209915,16.205353,4.1437516,4.6467485,3.7545676,8.169798,6.5261755,15.78076,14.59663,17.991016,12.893303,gunshot
-575.97473,101.622635,-14.738684,8.827995,5.011383,4.8760934,2.5274053,7.5753145,5.5919175,12.413694,13.056337,16.36799,12.880191,gunshot
-581.6077,108.76033,-9.842772,14.818379,2.9814126,5.1122823,3.291332,9.3903055,5.9053087,13.019317,14.279042,17.497692,14.328889,gunshot
-610.71106,114.136154,-5.2453747,19.471828,3.7908936,5.3870425,6.3420568,10.698148,7.5117855,15.688016,14.813228,19.573593,13.517355,gunshot
-353.31543,77.032875,-24.980362,-1.1957718,-5.24367,-3.4980514,-6.2013755,0.6289703,-1.2985904,6.550147,6.789546,7.123934,2.9980173,gunshot
-359.15436,81.23667,-24.874908,-3.748271,-7.2485595,-4.083446,-6.060326,-3.673813,-2.1311004,6.6480875,6.9930224,10.151399,4.730993,gunshot
-385.29968,73.82888,-13.862751,0.78058493,-4.7034326,-1.9554619,-3.4097073,-1.0191084,-0.2296092,7.1504655,6.9280186,9.41797,5.4749303,gunshot
-497.36035,27.109509,-6.755157,11.561547,6.0661864,5.1180787,1.8013126,2.7783923,1.4048619,3.4904947,1.3742156,3.5331895,1.2642139,gunshot
-493.74448,30.790535,-5.3242955,10.898829,5.146568,4.6845307,3.2645357,2.7808273,1.7085503,2.012157,0.5582554,4.328988,1.511531,gunshot
-481.4005,24.613209,-4.7438264,11.724196,5.3642583,4.4940357,3.9070704,3.2670372,1.8743076,2.7931821,1.4447757,4.1476774,2.3207796,gunshot
-518.45184,107.88933,-25.115524,6.1234446,-8.859362,-5.8419147,-7.4327517,-0.7351794,-1.9507153,6.9432297,8.244516,11.990568,6.752806,gunshot
-561.037,110.28763,-9.013575,4.693556,-4.953752,-1.8593329,-2.8446155,-0.110698454,0.7967927,7.555986,8.711997,13.447014,9.297078,gunshot
-540.9875,122.4538,0.89884627,20.952967,7.4339337,8.882605,8.046232,10.51688,7.794097,14.448913,15.286795,18.571106,13.901185,gunshot
-387.34683,123.3386,2.0085979,7.3819385,-13.694229,-6.3002996,-15.443004,-6.6634254,-11.015799,-3.747639,-4.7787566,-3.5115473,-4.7094502,gunshot
-225.24512,117.242226,-57.734623,2.5247438,-21.575348,13.397305,-16.344355,18.683409,-5.537102,14.79044,4.151152,12.808675,2.4791043,gunshot
-300.99454,88.60403,5.570159,-1.2744353,-10.3466625,-4.917534,-5.2148304,-2.91425,-5.1122684,-2.9447496,-3.3837743,-1.5145175,-2.4929862,gunshot
-649.50635,69.84963,-18.397497,-23.184458,-14.703606,-7.0548444,-1.6789184,10.910233,6.4630394,2.662679,6.640982,13.1777315,6.255825,gunshot
-563.09766,26.392908,0.7291348,-4.9039125,-3.4897184,1.8908194,4.1173644,8.220928,6.5997453,6.9300756,6.339445,9.005395,6.54238,gunshot
-580.3352,51.378845,-6.7184777,-15.734165,-11.427146,-4.679558,2.0904377,11.476572,8.064239,5.3281918,6.4468036,15.722051,7.923933,gunshot
-605.489,33.096138,-2.8089573,-9.667206,-6.1491604,-1.9676976,2.935288,8.027232,6.6150823,5.6203213,6.7705703,9.371639,6.1794286,gunshot
-593.172,55.593616,-9.375289,-18.747696,-14.573447,-6.42936,0.58866966,11.025255,6.1658006,4.5220265,7.8452616,14.8566,7.2304244,gunshot
-611.6797,30.518747,-1.7690836,-8.775455,-5.285289,-0.76245254,3.878378,9.607638,6.417737,6.077688,7.66473,9.3913,5.787093,gunshot
-540.72577,20.346653,3.2134368,-2.965205,-1.8478233,2.5715296,6.8445597,7.7155023,6.85572,6.1698084,5.8407917,8.129618,4.8656473,gunshot
-565.57043,23.950008,2.0027583,-4.1061068,-2.0852342,1.5367666,4.489993,7.990618,5.574999,5.252587,6.3299885,8.052239,6.0448766,gunshot
-583.9055,33.588577,-0.47677782,-5.219082,-4.851866,-1.8181468,4.569059,9.797553,7.5181956,5.74816,6.323257,10.679094,7.6204586,gunshot
-550.5215,19.99894,5.1352777,-1.5245316,-1.872781,2.068146,4.4095984,7.1077094,5.2675843,5.37138,6.3373413,7.134918,5.6055684,gunshot
-528.66724,20.95076,6.399063,-0.2533099,-0.5871499,3.3340707,5.783064,8.100786,6.5903797,7.0399766,7.051568,7.5775995,6.8052125,gunshot
-651.6654,56.78788,-2.5895936,-15.050674,-14.590815,-5.543668,0.8229612,10.972447,8.247282,4.474496,6.479836,12.866827,8.588649,gunshot
-538.70233,21.256163,5.815293,-1.5651577,-1.7716995,3.0450647,4.250004,7.5479856,5.257206,5.87335,5.879038,7.893787,6.2971716,gunshot
-463.32626,69.378654,-23.028625,-22.740885,-17.937819,-9.607411,-5.177563,8.377881,2.683046,1.7490336,1.0789886,10.43045,3.454712,gunshot
-448.07837,61.39364,-18.175838,-22.304817,-17.859642,-10.26264,-4.3895226,7.991948,5.7965565,3.546008,4.2667046,11.843395,6.584077,gunshot
-489.66074,59.797924,-13.842518,-19.807526,-16.429585,-10.414417,-3.361166,8.914806,6.4894814,2.9551904,3.0314126,12.058656,7.1970053,gunshot
-510.5137,61.675083,-11.58037,-18.657436,-17.94059,-11.398675,-3.711462,8.239377,6.224645,5.144153,4.002734,9.966087,5.457712,gunshot
-507.17017,57.37367,-15.298135,-19.482573,-18.55965,-9.9656515,-5.0547786,6.665539,2.96143,2.1748044,1.561839,11.22458,4.252112,gunshot
-483.15344,64.7281,-17.90029,-21.365881,-19.02204,-10.271865,-4.6245246,8.378635,2.3713503,2.2483366,2.629773,10.784228,3.6673508,gunshot
-477.61258,54.650333,-12.195507,-20.135754,-15.913046,-9.44612,-2.3247135,8.069536,4.948439,2.5870519,2.8118684,9.624517,5.0301976,gunshot
-490.07117,47.280323,-10.06108,-17.768059,-15.503347,-10.192114,-4.077689,6.0916133,3.5716536,1.1825315,1.5881848,7.4450526,3.706502,gunshot
-493.86887,56.154694,-9.475457,-15.727304,-14.5726,-9.438414,-1.21369,10.186847,7.545765,4.8345838,4.825257,11.355892,7.3696027,gunshot
-486.89514,49.93547,-5.5721016,-18.485407,-16.407892,-8.162422,-1.8779873,9.110781,5.226804,3.338024,4.537908,10.306685,5.6666527,gunshot
-471.8573,51.38243,-7.6622844,-17.864288,-14.169705,-7.1713705,-0.6640039,8.842457,6.1029077,4.7520123,5.3684964,10.410791,7.43239,gunshot
-487.63693,65.98507,-11.402955,-20.33661,-17.856394,-9.202472,-2.8701904,9.853349,6.0541253,3.218105,3.4589624,11.495631,6.6244855,gunshot
-473.82684,50.214,-11.486291,-20.541067,-15.652055,-7.7613854,-1.8299613,7.43754,4.0222497,1.7496302,3.2115026,10.132059,6.2628517,gunshot
-407.55524,8.846685,-27.279322,7.0670767,9.177041,20.519402,12.848261,17.935152,4.435902,5.440665,0.5975188,4.7146897,3.9111135,gunshot
-389.10294,0.6774015,-21.568918,10.107075,8.5467005,17.698532,10.210911,15.956575,3.400615,4.9987993,0.6580874,5.707691,5.580832,gunshot
-287.94232,-16.312962,-25.351547,24.438269,5.4143314,22.122124,3.4151778,17.576073,-1.6759114,5.1991353,-5.3617067,3.7291887,1.6370867,gunshot
-250.53423,-8.857775,-28.321724,13.270192,2.330228,17.086662,7.030631,16.867413,0.8107629,5.58029,-1.7262256,3.766224,3.8185747,gunshot
-284.66183,-17.128897,-27.709219,20.053434,7.1365547,19.088634,6.4706717,16.720259,-0.23052426,5.0955834,-1.4115233,4.782,3.7449145,gunshot
-312.3997,-8.28572,-38.822575,15.473128,3.4525795,17.802334,7.0769234,17.380203,-0.31718898,6.3477693,-3.5059593,2.7908611,2.691041,gunshot
-173.93039,81.132744,-37.14863,2.585996,-8.128923,0.7202618,-5.774105,1.4343675,-2.6791885,0.9456734,-0.73005295,2.1389008,-1.9080042,gunshot
-278.5748,103.51729,-20.366362,2.8242166,-6.2289753,9.138559,3.7323787,1.0462174,-1.2244434,4.234538,-3.1474562,4.6583233,-2.2110326,gunshot
-290.3846,106.50075,-23.263823,-1.3774068,-7.9697456,7.819513,-1.2833141,-1.6450043,2.8837922,5.616345,-5.0315094,4.3337173,-1.3189313,gunshot
-277.1892,98.12692,-21.718119,11.161902,-13.391512,7.641216,0.5916445,3.6240208,3.255565,-5.216422,-6.6571293,-5.23013,-1.4601297,gunshot
-311.20206,98.57282,44.559338,0.7478831,-28.952671,1.5090837,-11.818579,-3.2863498,-7.668192,8.948184,-10.834451,-5.5351186,-11.504591,gunshot
-307.8951,104.97264,23.15954,9.652605,-22.296053,9.853334,-30.351603,0.019076744,-22.029442,0.067964636,-15.76218,0.74494475,-1.882689,gunshot
-335.44043,91.5591,51.486412,24.212551,-33.11732,20.031925,-19.534817,-0.82330835,-21.02675,-5.380498,-10.341223,-13.571517,-6.551092,gunshot
-334.03986,130.52948,-31.315115,-11.720866,-8.661285,3.668504,-4.952222,-3.2770004,-15.748641,1.223999,-12.507196,4.767942,-7.023637,gunshot
-338.32608,135.17155,-33.42067,-10.069972,-1.8437139,3.212141,-4.0035205,-7.9007607,-14.556757,-7.0841866,-8.587485,2.0161083,-4.2398505,gunshot
-218.45439,104.62545,-43.54555,-1.4010233,-21.842678,-2.1118326,-14.364539,-0.78516775,-12.178886,-5.5581055,-10.911305,0.14916767,-13.907178,gunshot
-198.834,91.36724,-39.70074,-9.302525,-20.385649,-1.3513961,-15.46553,-3.2632926,-17.640951,2.6072123,-16.333239,2.585135,-16.447,gunshot
-145.82582,94.301704,-50.321407,-4.937699,-20.915932,-7.7650976,-18.017138,-4.3886757,-9.345752,-1.240168,-15.3182535,-2.3660612,-7.374444,gunshot
-158.8508,85.967155,-52.26915,-3.9011855,-18.701254,-2.441286,-10.561392,-2.7315397,-8.909528,-5.017477,-11.121194,-2.9163435,-9.1689,gunshot
-175.504,80.67895,-29.779945,7.0555935,-5.2145286,12.606817,0.052671995,4.896584,-16.177853,-2.9319346,-6.3262057,3.934211,-6.446914,gunshot
-175.24431,76.840675,-13.141114,12.646479,-6.637334,10.572482,-5.149841,-0.0584882,-18.515413,-4.977874,-6.778197,1.7754182,-2.1320727,gunshot
-193.3878,74.214645,-18.549664,11.797925,-3.9681509,11.879195,-4.7790694,-0.8345886,-14.411149,-3.3995802,-4.0315924,2.8454633,-1.7948747,gunshot
-210.35689,58.53184,-10.077076,11.596436,-6.0399747,12.709243,-2.2756417,-3.789599,-16.098442,3.0913737,-3.8909588,5.190041,-1.568302,gunshot
-165.51129,76.74764,-29.735613,7.570645,-5.4990063,9.252783,-8.1134815,-3.5961108,-18.40128,-0.36582506,-0.34405607,5.7623262,-0.8815774,gunshot
-138.48982,79.60734,-22.342522,11.361484,-4.8884683,7.8026953,-6.8063974,-1.829649,-17.367258,0.96295106,-6.3959208,3.1426802,-2.6108806,gunshot
-149.48975,15.411852,-101.66582,-34.424515,-66.39728,-34.856716,-28.014788,-4.643858,-8.335412,-1.1095448,-7.240685,0.38039732,-4.362593,gunshot
54.148106,21.996778,-97.82208,-44.031162,-71.692924,-38.412075,-36.996468,-13.847854,-21.478344,-6.5622087,-10.004055,2.6267715,-4.777673,gunshot
-150.00772,95.37295,-60.885784,-10.823963,-24.075304,9.349347,-0.42126718,-2.7303782,3.6234713,-2.040159,-2.9334633,5.5835977,-7.0068345,gunshot
-318.82553,132.65218,30.1875,10.418723,-6.119303,-0.15852799,0.42894438,6.410538,2.7681239,1.2742369,-1.9602661,6.4294386,9.787675,gunshot
-54.556164,20.976135,-87.968124,34.41255,-29.10376,3.634524,-22.386374,5.395314,-20.109573,-2.7133691,-7.3137884,6.3525624,-3.2223258,gunshot
-74.93854,28.712181,-90.5105,30.191172,-23.638649,2.6760285,-23.02804,8.676853,-23.915731,0.757919,-7.282795,8.488143,-6.008289,gunshot
-72.874344,19.145515,-69.20662,26.552774,-16.392424,-0.7111915,-13.978927,0.71984017,-12.960993,-2.818703,-2.5923688,2.8567882,-1.1520433,gunshot
-80.73834,28.933481,-85.72331,34.794956,-26.728966,3.556035,-20.330856,4.979609,-16.058834,-2.5779493,-4.152636,1.0193492,-2.3894398,gunshot
-62.826145,3.7149038,-67.555984,24.481668,-16.480381,-1.6619912,-15.324078,6.0807347,-15.918989,0.40353417,-6.306598,3.7277617,-5.8870306,gunshot
-68.97496,11.202963,-71.06856,29.619648,-24.649073,3.6352773,-22.272606,3.8096151,-19.044558,0.36801556,-8.341335,5.3648877,-6.9518595,gunshot
-87.890045,20.780066,-69.920074,21.186876,-17.386065,-3.2939389,-16.041994,4.1514397,-15.842247,-0.9429535,-6.5454154,4.6339154,-4.1037917,gunshot
-74.47582,26.218191,-82.46777,33.4703,-28.70568,4.9637265,-29.658678,10.968618,-25.29373,6.372954,-8.892382,8.59269,-7.5712266,gunshot
-287.8669,82.43662,-36.5611,-4.9536242,-4.885289,-6.7801003,-10.192579,-0.81601316,2.2382574,1.3851593,-0.1488042,1.450166,-2.2932236,gunshot
-5.8882394,45.903927,-8.942746,-2.2917342,-12.981439,-8.390046,-11.387868,-3.129758,-7.5203495,2.9185202,-5.517339,-0.7941446,-8.130232,gunshot
-28.827898,43.393738,-7.3390555,-3.8975542,-12.91742,-8.605617,-11.258603,-2.6864302,-7.487781,3.5093443,-4.278977,-0.03792,-8.062517,gunshot
-302.18707,128.49019,-14.551962,6.6720295,-19.603497,-8.334325,-18.736723,-6.494003,-13.84832,-4.8249726,-6.3687334,-5.211236,-7.2874346,gunshot
-286.9939,91.04405,-13.902602,-6.11191,1.6179098,9.08523,2.6547277,3.9674351,0.3901528,2.6711185,-4.132293,2.0792992,2.9073443,gunshot
-280.98416,80.16464,-8.6966305,-5.9023986,-2.4185095,9.368429,5.630337,9.648353,4.0906134,1.504745,-1.443532,3.77496,0.21633664,gunshot
